"No.","Time","Source","Destination","Protocol","Length","Info"
"21218","311.677780","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21219","311.677780","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21220","311.677979","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21221","311.677979","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21222","311.677979","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21223","311.677979","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21224","311.680920","192.168.1.7","36.92.238.140","QUIC","77","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21225","311.683676","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21226","311.683676","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21227","311.683676","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21228","311.683676","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21229","311.683676","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21230","311.683676","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21231","311.683676","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21232","311.683676","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21233","311.690352","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21234","311.690352","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21235","311.690572","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21236","311.690572","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21237","311.690572","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21238","311.690572","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21239","311.690572","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21240","311.690572","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21241","311.690572","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21242","311.690572","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21243","311.690572","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21244","311.690572","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21245","311.694099","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21246","311.694099","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21247","311.694301","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21248","311.694301","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21249","311.694301","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21250","311.694301","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21251","311.694301","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21252","311.714090","192.168.1.7","36.92.238.140","QUIC","77","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21253","311.721761","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21254","311.721761","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21255","311.721761","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21256","311.721761","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21257","311.721761","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21258","311.721761","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21259","311.721761","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21260","311.724320","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21261","311.724320","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21262","311.724320","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21263","311.725443","192.168.1.7","36.92.238.140","QUIC","77","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21264","311.728686","192.168.1.7","36.92.238.140","QUIC","77","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21265","311.729642","192.168.1.7","36.92.238.140","QUIC","77","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21266","311.730534","192.168.1.7","36.92.238.140","QUIC","82","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21267","311.734664","192.168.1.7","36.92.238.140","QUIC","77","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21268","311.735330","192.168.1.7","36.92.238.140","QUIC","77","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21269","311.736349","192.168.1.7","36.92.238.140","QUIC","77","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21270","311.737460","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21271","311.737460","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21272","311.737683","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21273","311.737683","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21274","311.737683","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21275","311.737683","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21276","311.737683","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21277","311.737683","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21278","311.737683","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21279","311.737683","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21280","311.737840","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21281","311.737840","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21282","311.752649","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21283","311.752649","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21284","311.752649","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21285","311.752649","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21286","311.752649","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21287","311.752649","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21288","311.752649","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21289","311.752649","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21290","311.752649","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21291","311.753178","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21292","311.753178","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21293","311.753178","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21294","311.753178","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21295","311.753178","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21296","311.753178","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21297","311.753178","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21298","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21299","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21300","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21301","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21302","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21303","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21304","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21305","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21306","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21307","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21308","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21309","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21310","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21311","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21312","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21313","311.767785","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21314","311.775366","192.168.1.7","36.92.238.140","QUIC","77","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21315","311.775716","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21316","311.775716","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21317","311.775716","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21318","311.775716","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21319","311.775984","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21320","311.775996","192.168.1.7","36.92.238.140","QUIC","77","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21321","311.775984","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21322","311.775984","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21323","311.776662","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21324","311.776669","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21325","311.776662","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21326","311.776662","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21327","311.776909","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21328","311.776909","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21329","311.777064","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21330","311.778271","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21331","311.778271","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21332","311.778271","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21333","311.778271","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21334","311.779638","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21335","311.781036","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21336","311.781244","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21337","311.781244","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21338","311.781244","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21339","311.781548","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21340","311.788216","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21341","311.788797","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21342","311.789306","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21343","311.789793","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21344","311.789992","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21345","311.789992","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21346","311.789992","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21347","311.789992","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21348","311.789992","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21349","311.789992","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21350","311.789992","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21351","311.790835","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21352","311.790835","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21353","311.790835","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21354","311.790835","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21355","311.791099","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21356","311.791685","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21357","311.797423","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21358","311.797423","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21359","311.797763","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21360","311.797763","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21361","311.797763","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21362","311.797763","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21363","311.797763","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21364","311.797763","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21365","311.812568","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21366","311.812568","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21367","311.812568","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21368","311.812568","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21369","311.812568","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21370","311.812568","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21371","311.812568","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21372","311.812568","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21373","311.812568","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21374","311.812568","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21375","311.812568","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21376","311.812568","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21377","311.812568","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21378","311.813240","36.92.238.140","192.168.1.7","QUIC","297","Protected Payload (KP0)"
"21379","311.839410","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21380","311.840022","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21381","311.840747","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21382","311.846043","192.168.1.7","36.92.238.140","QUIC","76","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21383","311.862343","192.168.1.7","36.92.238.140","QUIC","842","Protected Payload (KP0), DCID=9f5fb8c6a8ad6510"
"21384","311.873976","36.92.238.140","192.168.1.7","QUIC","71","Protected Payload (KP0)"
"21385","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21386","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21387","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21388","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21389","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21390","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21391","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21392","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21393","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21394","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21395","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21396","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21397","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21398","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21399","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21400","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21401","311.873976","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"21402","311.891361","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
